epoch,learning_rate,train_total,train_clean,train_adversarial,train_physical,train_pgd,train_consistency,train_physical_consistency,train_pgd_consistency,train_clean_fidelity,train_physical_fidelity,train_pgd_fidelity,train_adversarial_fidelity,val_total,val_clean,val_adversarial,val_physical,val_pgd,val_consistency,val_physical_consistency,val_pgd_consistency,val_clean_fidelity,val_physical_fidelity,val_pgd_fidelity,val_adversarial_fidelity
11,0.0003,0.10161854091087977,0.021133059389392535,0.07549876091480255,0.037533260504404704,0.11346426113049189,0.049867208031813305,0.02450948193569978,0.07522493406534195,0.9331294836997985,0.8960646170298259,0.8546326435407002,0.8753486304601034,0.09742606897354127,0.01672724249958992,0.0763012333035469,0.03210454133152962,0.12049792482852936,0.04397592995166778,0.01399933789074421,0.07395252258777618,0.9377308131217956,0.9025221581459045,0.8523637561798095,0.8774429578781128
12,0.0003,0.10064278960625331,0.0207463340729475,0.07493306818803151,0.03714553759098053,0.11272059856255849,0.04963387465079625,0.02431259878476461,0.07495515072345733,0.9341133985201517,0.8969903685569763,0.8557255285580952,0.8763579494476318,0.09703586196899414,0.016091456586122512,0.07652046982049943,0.03312251245975494,0.11991842772960663,0.04423935222029686,0.014601764208078384,0.07387694024443626,0.9394004302024841,0.8982361330032349,0.8529226370811462,0.8755793830871582
13,0.0003,0.09939567254384359,0.020397555203239125,0.07406696826219558,0.03666797931989034,0.11146595737934113,0.0493114888548851,0.02416755587061246,0.07445542181332906,0.93495854139328,0.8980792878150939,0.857114643351237,0.8775969652175903,0.0968706092596054,0.015675323617458343,0.07649763989448548,0.02925252732038498,0.12374275252819061,0.046976454985141754,0.013901512119174004,0.08005139770507813,0.9412876201629639,0.9102976993560791,0.8538750756263733,0.8820863862991333
14,0.0003,0.09850294164419174,0.020120417919754982,0.07346541640758514,0.03629442375898361,0.11063640913963319,0.049171073061227796,0.024217921237150827,0.07412422488133112,0.935768331750234,0.898711326567332,0.8581454339345296,0.8784283813476562,0.09445572164058685,0.015464576515555382,0.07457083947658538,0.03107923789024353,0.1180624407529831,0.04420305958390236,0.014258836510777473,0.07414728305339813,0.9408773204803467,0.9036670555114746,0.8555337049484253,0.8796003840446472
15,0.0003,0.09815239319006602,0.019968397743503254,0.07327693426609039,0.03611980633735657,0.11043406169017156,0.049070611472924554,0.024079870279630024,0.07406135282119115,0.9362399103482564,0.8991000768025716,0.8587151476542155,0.8789076126734415,0.09411684319972992,0.015717854750156402,0.07407624344825745,0.0310961688965559,0.11705631787776948,0.043227450251579286,0.014043623627722263,0.07241127704381943,0.9410274939537049,0.9045473589897156,0.8567533288002014,0.8806503458023072
16,0.0003,0.09677425280809403,0.01959281683266163,0.07230886348088582,0.03569187922080358,0.10892584828138352,0.04872572262684504,0.023999570379654566,0.07345187493960062,0.9371492502848308,0.9001836442311605,0.8600913946469625,0.8801375202178955,0.09278159745931626,0.015307798859477043,0.07318754105567932,0.03147507980465889,0.1149000025510788,0.04286257394552231,0.014510730665922164,0.0712144170999527,0.9417075894355774,0.9027911162376404,0.8581944490432739,0.8804927806854248
17,0.0003,0.09628328545490901,0.019413724011182784,0.0720038499991099,0.035513329033056894,0.10849437092940013,0.048657117732365925,0.024015552067756653,0.07329868321816127,0.9376802131652832,0.9003107665697734,0.8606434355099996,0.8804771009763082,0.09365044926404953,0.01487628903388977,0.0742469278037548,0.02990777540206909,0.11858608025312424,0.04527233237028122,0.014480895555019378,0.07606376911997795,0.9432335847854614,0.9071562452316284,0.8576776573181152,0.8824169558525086
18,0.0003,0.09526586099863052,0.019177513976891835,0.07126272852023442,0.035233367055654524,0.10729208989143371,0.048256184742848075,0.023992147465546926,0.07252022201617558,0.9383758066813151,0.900929154809316,0.8618823819160462,0.8814057671546937,0.09222026135921478,0.014780065053701401,0.07298469107151032,0.029345364791154863,0.11662401766777039,0.044555052888393405,0.014277159887552262,0.07483294589519501,0.9435277311325073,0.909034151172638,0.8594154873847961,0.8842248188972474
19,0.0003,0.09430575604438782,0.018922809713085492,0.07059089543024699,0.03480991717974345,0.10637187396287918,0.04792050831317902,0.023752971758445103,0.07208804483811061,0.9389969074249268,0.9016742145220439,0.8629032736142477,0.8822887428601582,0.09063959672451019,0.014631865736842156,0.07174413582086563,0.030243846994638442,0.11324442467689515,0.04263595160841942,0.014227844044566154,0.0710440594792366,0.9433125188827515,0.9050283060073853,0.8604016354560852,0.8827149696350097
20,0.0003,0.09371778548558553,0.018672992944717408,0.07026235395272573,0.03452457920114199,0.1060001288374265,0.04782438596089681,0.02369067660768827,0.0719580954949061,0.9396356670379639,0.9019912363370259,0.8632998364766439,0.8826455362319946,0.0915350570678711,0.014872894278168678,0.07239896056652069,0.03044737242460251,0.11435054879188537,0.042632015550136564,0.013992643424868584,0.0712713875412941,0.9434262477874756,0.9048911724090576,0.8593213763237,0.8821062698364258
21,0.0003,0.09272691694498063,0.018463943308591843,0.06951758147080739,0.0343293524603049,0.1047058103998502,0.047453920276959737,0.023729087926944097,0.07117875265876453,0.9402101723670959,0.9024026622454325,0.8645246354738871,0.8834636496861775,0.09048269478082657,0.014937327966094018,0.07148653752803802,0.03237192652225494,0.1106011480331421,0.040588294273614885,0.014420481231063605,0.06675610716342927,0.9428572422981262,0.8993864689826966,0.8596641215324402,0.8795252948760987
22,0.0003,0.09273459465503693,0.01836721387654543,0.06960838345686594,0.03417490019798279,0.10504186664024989,0.047589974657694496,0.02369664848248164,0.07148330074548721,0.9405163431803385,0.9029295817057291,0.8644436081250508,0.8836865942001343,0.09135459825992584,0.014706894072890282,0.0723066898226738,0.029494924983382225,0.1151184546470642,0.04341014140844345,0.01392646682560444,0.07289381664991379,0.9438821445465088,0.9083270829200745,0.860259948348999,0.8842935167312622
23,0.0003,0.09200224504470825,0.01815838009417057,0.06911186366875967,0.03394976415832837,0.10427396292289098,0.047320012511809666,0.023502060080567995,0.07113796501557032,0.9409730637550354,0.90317655210495,0.8652286939938864,0.8842026224136352,0.09003268018960953,0.013925058016180993,0.07173322703838349,0.029714974331855774,0.11375147995948791,0.0437439446926117,0.014822199408710003,0.07266568970680237,0.9464296550750733,0.9062529563903808,0.8616962503433228,0.8839746010780335
24,0.0003,0.09120429427226384,0.01789274179339409,0.0685923437555631,0.03365497260292371,0.10352971470753351,0.04719208755294482,0.023470984773834545,0.07091319032510121,0.9416718485832214,0.9037723709106446,0.8659707043647766,0.884871536318461,0.08891578590869903,0.014192630895972252,0.07051087634563447,0.029463170516490937,0.11155858225822449,0.042122788965702054,0.014108308228850364,0.07013726963996887,0.9453875019073487,0.9066468564033509,0.862660552406311,0.8846537063598633
25,0.0003,0.09107156784534454,0.01783206387658914,0.06851426240205764,0.033471502276261646,0.1035570226987203,0.04725241373976072,0.023523081796367962,0.07098174576361974,0.9419206372261048,0.9041597832679749,0.8661591331481934,0.8851594567616781,0.0886798600435257,0.013985636395215988,0.07042393063306808,0.02891164790093899,0.11193621374368667,0.04270293257236481,0.014144713653624057,0.07126115137338639,0.9460356307029724,0.9093869090080261,0.8631862128257751,0.8862865593910217
26,0.0003,0.09059087856610616,0.01768754813373089,0.06819789108435313,0.033438990239302316,0.10295679185390473,0.04705439307292302,0.02347878502806028,0.07063000111182531,0.9423652758280436,0.9042320369720459,0.8667605765342712,0.8854963052113851,0.08849177411794662,0.013709845289587975,0.07043439440727234,0.02800770137012005,0.1128610868692398,0.04347534365057945,0.014137364082038403,0.07281332356929779,0.9470247112274169,0.9114069060325622,0.8640820174217224,0.8877444628715515
27,0.0003,0.08945709655682246,0.017438929080963134,0.06734518047968546,0.033057994852463406,0.10163236605326334,0.04672986807028453,0.02348509195248286,0.06997464427550634,0.9429406297047933,0.9049382033983866,0.8680665842692057,0.8865023936589559,0.08743770163059235,0.013528176072239875,0.06956620814800263,0.027038469898700714,0.11209394599199295,0.04343317125439644,0.014160803776979446,0.07270553866028785,0.9481475275039672,0.9143830907821655,0.8654628328323364,0.889922961807251
28,0.0003,0.08961305286884308,0.0173588656971852,0.06758333559433619,0.03307557185888291,0.10209109934568406,0.04670851667722066,0.023414382714033125,0.07000265067021053,0.9432299504280091,0.9050084942181905,0.8677125438690185,0.8863605212529501,0.0882771241426468,0.013989476299285888,0.07012631219625473,0.02940884155035019,0.11084378226995469,0.04161335447728634,0.014030624723434448,0.06919608399271965,0.9469736847877502,0.9072277193069458,0.8639408718109131,0.8855842986106872
29,0.0003,0.08867544559240341,0.017116361984610556,0.06691150509913762,0.03278621453642845,0.10103679567575455,0.04647578448057175,0.023336168394486108,0.06961540062824885,0.9438344402631124,0.9055732012430827,0.8687239819526672,0.8871485904057821,0.08810965648889542,0.013389375674724579,0.07033545156717301,0.027812412917613983,0.11285848985910416,0.043848290705680845,0.014534747794270515,0.07316183384060859,0.9486117606163025,0.9128314999580384,0.8641806628227234,0.8885060813903809
30,0.0003,0.08853346898555756,0.017030732776224612,0.06684938951333363,0.03270011433561643,0.10099866451819738,0.04653346749742826,0.023294515857100486,0.06977241899172465,0.9440426502545675,0.905637603410085,0.868902958393097,0.8872702815373739,0.0877331047654152,0.013504544362425805,0.06985897207260132,0.027116599029302597,0.1126013452410698,0.043695873165130614,0.014131690996885299,0.07326005564928055,0.948524182510376,0.9148935418128967,0.8653053255081177,0.8900994348526001
31,0.0003,0.08820584103266398,0.01694865674972534,0.06662178120215734,0.032623959362506866,0.10061960347890854,0.04635403241713842,0.023355140819152197,0.0693529241124789,0.9442972010612488,0.9058160268465678,0.8692124166806539,0.8875142225265503,0.08727995314598083,0.013131271071732044,0.06976303470134736,0.027453612890839578,0.11207245683670045,0.043856473511457446,0.014630679500102996,0.07308226718902588,0.9495366342544556,0.9125498904228211,0.8657900968551636,0.8891699920654297
32,0.0003,0.08775589611530304,0.016767649439970653,0.06635989655653636,0.032380667706330614,0.10033912553787232,0.04628350305954615,0.023230309555927912,0.06933669653336207,0.9447309343973795,0.9062143409411112,0.8696703325907389,0.8879423353830973,0.08660189080238342,0.013553326635062694,0.06898831458091736,0.030674327480793,0.1073023020029068,0.04060249207019806,0.014820547690987586,0.06638443653583527,0.9474295191764831,0.9029491262435914,0.864988862991333,0.8839689949989319
33,0.0003,0.08748740940093994,0.016654795142511527,0.06621213970979055,0.03234144393603007,0.1000828356385231,0.046204746735095975,0.023216403045256934,0.06919309037923813,0.9449895868619284,0.9063325795809428,0.8697981110572814,0.8880653446833293,0.0864182021856308,0.013149495384097099,0.06899687744379043,0.02783254672884941,0.11016120777130127,0.04271829268932342,0.014521358415484428,0.0709152268409729,0.9491699598312378,0.9120523170471191,0.8659340963363648,0.8889932044029236
34,0.0003,0.08688115054368972,0.016537947000563144,0.06574327985843023,0.0320960572997729,0.09939050255219142,0.04599923589626948,0.02316752982735634,0.0688309419075648,0.9453612182617187,0.9067193798065185,0.8704502145131429,0.888584796778361,0.0854009512424469,0.013009815576672554,0.06817795859575272,0.02776034830212593,0.10859556802511215,0.04213177339434624,0.0146294970408082,0.06963405028581619,0.9496051655769349,0.9123457896232605,0.8671685770988464,0.8897571852684021
35,0.0003,0.08666824531157812,0.016441364063322545,0.06561841248273849,0.03201639984250069,0.09922042520443598,0.046084688506523766,0.023239198272426924,0.06893017881313959,0.9456736315409342,0.9070442339897156,0.8706698361714681,0.8888570343017578,0.08769785962104798,0.01316746650338173,0.07015165754556656,0.02761868188381195,0.11268463411331177,0.04378735685944557,0.014431479999423028,0.07314323372840881,0.9493199199676514,0.9126838424682617,0.8641931752204896,0.8884385091781616
36,0.0003,0.08616409112612407,0.0163096847007672,0.06526892504294714,0.0318489742120107,0.09868887609243393,0.0458548155049483,0.023079142740368843,0.06863048817316691,0.9460332702636719,0.9073472415924072,0.8712231511433919,0.8892851977030436,0.0860478536605835,0.012820802529156208,0.06891739822626114,0.027497632580995558,0.11033716359138489,0.04309653013348579,0.014590686094760896,0.07160237385034561,0.9504766037940979,0.9125366262435913,0.8668952540397644,0.8897159420013427
37,0.0003,0.08620332702000937,0.016216631586352986,0.06538624436060587,0.03174396321376165,0.09902852530876795,0.04600451198418935,0.023036717375119527,0.0689723064104716,0.9462985402743022,0.9074968435923259,0.8710814829190572,0.8892891626993815,0.0857978098154068,0.012961943331360817,0.0686204558134079,0.02797408782839775,0.10926682374477387,0.04215410607457161,0.014404228696227074,0.0699039831161499,0.9501766952514649,0.910943641757965,0.8669456532478332,0.8889446459770203
38,0.0003,0.08563194562196731,0.016103590322037536,0.0649656990369161,0.03167422418196996,0.09825717413028082,0.045626565599441525,0.023043406850099563,0.06820972446203231,0.9466902092933654,0.9077781805356343,0.8717866229057312,0.8897824011484782,0.08631872593164444,0.012657034558057785,0.06924373413324356,0.026870333927869798,0.11161713423728943,0.04417957109808922,0.01469951418787241,0.07365962810516358,0.9509663990020752,0.9144916208267212,0.8666907716751099,0.8905911939620972
39,0.0003,0.08520413762728374,0.015983019051949182,0.06465451775391896,0.03159374300440153,0.09771529237031937,0.045666006127993264,0.0231748084127903,0.06815720390081406,0.9468753223737081,0.9077359239896139,0.8723657864888509,0.8900508555730184,0.08547030321359635,0.012545158424973488,0.06856414897441863,0.02660865932703018,0.11051963782310485,0.04360996753573418,0.01466769690811634,0.07255223795175553,0.9518834775924683,0.916021245765686,0.8678169492721558,0.8919190990447998
40,0.0003,0.08522457105318705,0.015922976115345953,0.06473073800404866,0.03143441454569499,0.09802706122398376,0.04570857013861338,0.023026812277237574,0.0683903280933698,0.9471485223452251,0.9084451736132304,0.8720024543444316,0.890223813978831,0.08438456766605378,0.01284521753937006,0.0674583523273468,0.028803121066093444,0.10611358370780945,0.0408099848985672,0.014484796950221061,0.06713517309427261,0.9493694319725037,0.9074050264358521,0.8677011995315552,0.8875531103134155
41,0.0003,0.08475397252639134,0.01578120662122965,0.06441708240509034,0.031259286081790925,0.09757487832307815,0.045556835993131005,0.02298712176779906,0.06812655007839202,0.9474338346799215,0.9084827910105387,0.8725148932139078,0.8904988452275594,0.08574292049407958,0.01263895388096571,0.06876241798400878,0.026553085267543793,0.11097174997329712,0.04341549317836761,0.014347263967990876,0.07248372257947922,0.951497552394867,0.9160833565711975,0.8671980999946595,0.8916407248497009
42,0.0003,0.0842702342192332,0.015683739464978377,0.06404038410186767,0.03109105082154274,0.09698971720139185,0.04546110448241234,0.023003977407018344,0.06791823157469432,0.9477797052701314,0.9090243770281474,0.8731269400278727,0.8910756593068441,0.08425058987140656,0.012720479898154736,0.06744389865398406,0.02874788957834244,0.10613990695476531,0.04086211638450622,0.014663386940956116,0.06706084580421448,0.9502356974601746,0.9084459570884704,0.8673269941329956,0.8878864751815796
43,0.0003,0.08427610065937043,0.015643557339906692,0.06408756515979767,0.03108479485809803,0.09709033548037212,0.045449780905246734,0.02300855895082156,0.0678910027106603,0.9478717459360758,0.9088229999224345,0.8731701499621073,0.8909965753873189,0.08559477734565735,0.012438788163661956,0.0687662257552147,0.02664910201430321,0.11088334865570068,0.043897638696432116,0.01474524401128292,0.07305003358125686,0.9516566167831421,0.9153346102714539,0.8672317927360534,0.8912832056999207
44,0.0003,0.08411122897466024,0.015600339757402737,0.06396895833412806,0.030944650371869404,0.09699326615333557,0.04541931032339732,0.022899554217855136,0.06793906646966934,0.948039407189687,0.9091778955777486,0.8730160199165344,0.8910969563484192,0.08456684129238129,0.012531067934632302,0.06781341247558594,0.027356730896234513,0.10827009389400483,0.04222360996901989,0.01452516080737114,0.06992205928564071,0.9513030157089234,0.9127847240447998,0.8676160038948059,0.8902003650665283
45,0.0003,0.08402531584103902,0.015472871011992295,0.06399668619434039,0.0309534156948328,0.09703995669285456,0.04555758610566457,0.022973496922850608,0.06814167520999909,0.948377777004242,0.9091736929893494,0.8732193220774332,0.8911965059916178,0.08442577875852585,0.012338605935871601,0.06783783451318741,0.027500595527887344,0.10817507354021072,0.04249338206648827,0.014915352213382721,0.07007141196727752,0.9521688182830811,0.9115405681610107,0.8679514610290527,0.8897460199356079
46,0.0003,0.08340333983898163,0.015408016290267309,0.06348371619582176,0.030795913124084473,0.09617151942650477,0.04511607397198677,0.022884504649043083,0.06734764319459598,0.9485993821779887,0.9096204504648845,0.8738374152183532,0.8917289321263632,0.08412950456142426,0.012559520046412944,0.06743720744848251,0.027826435163617134,0.10704797954559327,0.04132777628898621,0.014417415273189545,0.0682381374835968,0.9515057638168335,0.9114197646141052,0.8685820293426514,0.8900008985519409
47,0.0003,0.08328501018683115,0.015319501801828544,0.06344853661855061,0.03077899366915226,0.09611807966629664,0.04516971928874652,0.02293933173418045,0.06740010688702265,0.9488985826174419,0.9096266606648763,0.8742064631462098,0.8919165613174439,0.08604741290807724,0.01237425257563591,0.06921827149391174,0.026153637439012528,0.11228290588855744,0.044548893666267395,0.014524839024245739,0.0745729482769966,0.9522985010147095,0.917109542274475,0.8669303193092346,0.8920199327468872
48,0.0003,0.08322371723254522,0.015307661554217339,0.06340390158891678,0.030589152199029922,0.09621865090131759,0.04512154272596041,0.02276199702620506,0.06748108835419019,0.9489224895477295,0.9099059673627218,0.874114302221934,0.8920101350466411,0.084684368288517,0.012278477734327317,0.06810639533996582,0.0270409738779068,0.10917181735038757,0.04299494903683662,0.01473069390952587,0.07125920403003692,0.9523881652832031,0.9149861569404603,0.8679193387031555,0.8914527508735657
49,0.0003,0.08265741098721822,0.01516612439652284,0.0629927968164285,0.030406752730409305,0.09557884093523025,0.044984898575146995,0.022775173638264336,0.06719462350606918,0.9493206176757812,0.9104637393951416,0.8747819119771322,0.8926228261311849,0.08315458031892776,0.012284812070429325,0.06672645342350006,0.027139657244086266,0.10631324999332428,0.04143314737081528,0.014510325348377227,0.06835596915483474,0.9522889734268188,0.9134346355438232,0.869237438583374,0.8913360420227051
50,0.0003,0.0824569996436437,0.0151045861090223,0.06286915464599928,0.030504373665650685,0.09523393548727035,0.04483258779446284,0.0228466333091259,0.06681854221820831,0.9494812479654948,0.9104001965840658,0.8749169254302979,0.8926585615793864,0.08323858201503753,0.011977775463461876,0.06701487269997597,0.026789916488528253,0.10723982928991317,0.04245933554768562,0.01493781879246235,0.06998085258603096,0.9534842893600464,0.9138037357330322,0.8697669145584106,0.8917853240013123
51,0.0003,0.08260566691557567,0.015024068817993005,0.0630711096127828,0.030371813227732976,0.09577040617863337,0.04510488574107488,0.022821666061878205,0.06738810555140178,0.9496135443687439,0.9105354508717854,0.8745664777437846,0.8925509656906128,0.08437294330596924,0.012563467775285244,0.06764512364864349,0.027475306975841524,0.10781494002342223,0.04164351978898048,0.014497495172917842,0.06878954421281815,0.9517441648483277,0.913269374370575,0.8681758474349975,0.8907226154327392
52,0.0003,0.08223587976296742,0.014915220362444718,0.06281561930576961,0.030304581303397814,0.09532665721972783,0.04505040098031362,0.022773761866490046,0.06732704024712245,0.9499232579549154,0.9107987235705057,0.8748785214424133,0.8928386218070984,0.08237888040542603,0.012239915627241135,0.06607509652972221,0.027727291110157967,0.1044229018330574,0.04063867953419685,0.01469124199450016,0.06658611674308777,0.9523584007263184,0.911555588054657,0.8704586826324463,0.8910071353912353
53,0.0003,0.08222294485569,0.014989144203066827,0.06274575345317522,0.030197002998987834,0.09529450392723084,0.0448804700811704,0.022724749608834586,0.06703619049986204,0.9497880785624186,0.9108284143129984,0.8748506795247396,0.8928395468393961,0.08277330359220504,0.012015762071311473,0.0665727843105793,0.02659893783032894,0.10654663019180298,0.04184757472276688,0.014593315851688386,0.06910183339118958,0.9532081666946411,0.9147274146080017,0.8698205906867981,0.8922740056991577
54,0.0003,0.08227333600123724,0.014912233325342337,0.06285215214093526,0.030177804390589397,0.09552649996678035,0.04508950513203939,0.02279418020049731,0.06738482996622722,0.9500649153709412,0.91113790807724,0.8747784973462422,0.892958203347524,0.08336349391937256,0.012153694587945938,0.06710455609560013,0.02846686736047268,0.10574224557876587,0.04105243301391601,0.014989952456951141,0.06711491351127624,0.9522971719741822,0.9082602798461914,0.8683050245285034,0.8882826495170594
55,0.0003,0.08181539266904195,0.014829077606399853,0.06250003166596095,0.030134873815377553,0.09486518939733506,0.044862834481398266,0.022749771712223688,0.06697589714924494,0.9502327291170756,0.9110892618815104,0.8753299864451091,0.8932096231460571,0.0841567271232605,0.01214952489733696,0.06775037083625793,0.02694471200108528,0.10855602977275848,0.042568315088748934,0.014633477379381657,0.0705031528711319,0.9529030734062195,0.9139186141967773,0.868284782409668,0.891101696395874
56,0.0003,0.08171709701220195,0.014784979099531968,0.06244609183073044,0.029973096109429994,0.09491908756494521,0.044860259487231574,0.022713376036286353,0.06700714304447174,0.9503164441744486,0.9113961009979248,0.875494532998403,0.8934453168233236,0.08225877726078033,0.011875438785552979,0.06622842535972595,0.026923689472675323,0.1055331613779068,0.04154913052916527,0.01485772720873356,0.06824053359031677,0.9534340792655945,0.913341131401062,0.8704328577041626,0.8918869945526123
57,0.0003,0.08072274029254914,0.014649384264151256,0.061635912366708116,0.02997339862485727,0.09329842625061671,0.04437443732420603,0.02276357653439045,0.06598529798587163,0.9506755745887756,0.911488493124644,0.8767120619773865,0.8941002788225809,0.08393921809196472,0.012075953705608844,0.06756791557073594,0.02653749395310879,0.1085983372092247,0.04295348664522171,0.014754073001444339,0.0711529000043869,0.9535279227256774,0.9158009696006775,0.8693885580062867,0.8925947626113891
58,0.0003,0.08097149230241775,0.014598132912814617,0.061913006595770516,0.029949513511856398,0.09387649958928426,0.044603529423475265,0.02276418860455354,0.06644287008841833,0.9507883451779684,0.9116197185516357,0.8761910584767659,0.893905388768514,0.08197308317422866,0.011923466588556766,0.06593788769245147,0.026778703087568283,0.1050970722913742,0.041117287570238116,0.014527013793587685,0.06770756139755249,0.953524662399292,0.913982288646698,0.8701229803085327,0.892052632522583
59,0.0003,0.08121612450281779,0.014616711222132046,0.06211989111105601,0.029815331327915192,0.09442445090214412,0.04479522178173065,0.022717812176545463,0.06687263119220734,0.9508822693188985,0.9119752724965413,0.8759035356203715,0.8939394045511881,0.08220589241981506,0.011713556373119355,0.06625444550514221,0.026212479108572006,0.10629641189575195,0.04237890807390213,0.015037610703706742,0.0697202054619789,0.9546361826896668,0.9164846177101136,0.8712317728042602,0.8938581945419312
60,0.0003,0.08069818048874537,0.014516223699351152,0.06173728446563085,0.029816005980968476,0.09365856312115987,0.04444672168493271,0.022694742780923843,0.06619870056311289,0.95113145459493,0.9118962159156799,0.8764484244346619,0.8941723192214965,0.08268658443689346,0.011717160964012145,0.06672525626420975,0.026498134177923204,0.1069523787021637,0.04244167973995209,0.014981045220792294,0.06990231404602527,0.9544633221626282,0.914762835597992,0.8703339158058166,0.8925483795166016
61,0.0003,0.08095966553290684,0.014479864144325257,0.062000316272179286,0.02981631806989511,0.09418431458473206,0.04479485205014547,0.02279093291858832,0.06679877111911774,0.9511814682324727,0.9118808143297831,0.8762598513285319,0.8940703327178955,0.08198094309568404,0.011696528200805188,0.06608612431287765,0.026377772253751756,0.10579447643756866,0.04198290876150131,0.014988902705907822,0.068976915037632,0.9543950487136841,0.915404617023468,0.8710932752609253,0.8932489477157592
