sample_index,num_qubits,dimension,attack,ensemble,purity,shots,alpha_requested,alpha_effective,epsilon_physical_actual,epsilon_frequency,fidelity,infidelity,trace_distance,frobenius_distance,measurement_l2,target_fidelity,minimum_eigenvalue,trace_error,hermitian_error
0,2,4,clean,1,0.5535491108894348,1000,0.0,0.0,0.0,0.03,0.97298264503479,0.02701735496520996,0.06479939818382263,0.07971508055925369,0.10241033881902695,,0.03588876873254776,0.0,0.0
1,2,4,clean,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9859605431556702,0.014039456844329834,0.022758539766073227,0.027631515637040138,0.06940212100744247,,0.00154533376917243,0.0,0.0
2,2,4,clean,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9917058944702148,0.008294105529785156,0.03540690988302231,0.04667186737060547,0.061363283544778824,,0.0007182658300735056,0.0,0.0
3,2,4,clean,2,0.29078397154808044,1000,0.0,0.0,0.0,0.03,0.9977055788040161,0.0022944211959838867,0.03820250928401947,0.043176617473363876,0.05238737538456917,,0.16468490660190582,0.0,0.0
4,2,4,clean,1,0.5204390287399292,1000,0.0,0.0,0.0,0.03,0.9595191478729248,0.040480852127075195,0.08657508343458176,0.09646395593881607,0.14583607017993927,,0.048825424164533615,1.1920928955078125e-07,0.0
5,2,4,clean,0,0.9999997019767761,1000,0.0,0.0,0.0,0.03,0.9862647652626038,0.01373523473739624,0.0274573415517807,0.034575868397951126,0.05038990080356598,,0.0017607823247089982,1.1920928955078125e-07,0.0
6,2,4,clean,0,1.0,1000,0.0,0.0,0.0,0.03,0.983871340751648,0.01612865924835205,0.02708420902490616,0.03457315266132355,0.08372660726308823,,0.00012123204214731231,0.0,0.0
7,2,4,clean,1,0.3658487796783447,1000,0.0,0.0,0.0,0.03,0.96360182762146,0.03639817237854004,0.08463037014007568,0.09430470317602158,0.08870384097099304,,0.056621450930833817,0.0,0.0
8,2,4,clean,1,0.6925771832466125,1000,0.0,0.0,0.0,0.03,0.9812554121017456,0.018744587898254395,0.07170481234788895,0.0874166265130043,0.12130684405565262,,0.02424754947423935,1.1920928955078125e-07,0.0
9,2,4,clean,0,1.0,1000,0.0,0.0,0.0,0.03,0.9778311252593994,0.022168874740600586,0.027450714260339737,0.035065632313489914,0.08942931890487671,,0.0002958840341307223,0.0,0.0
10,2,4,clean,0,0.9999997019767761,1000,0.0,0.0,0.0,0.03,0.9829959273338318,0.017004072666168213,0.025925474241375923,0.033664461225271225,0.05591583624482155,,0.0007692649378441274,0.0,0.0
11,2,4,clean,1,0.6149917244911194,1000,0.0,0.0,0.0,0.03,0.9715250730514526,0.028474926948547363,0.07197728008031845,0.08056292682886124,0.1117338240146637,,0.038304880261421204,0.0,0.0
12,2,4,clean,1,0.4293728768825531,1000,0.0,0.0,0.0,0.03,0.9899277687072754,0.01007223129272461,0.05311281234025955,0.05910439044237137,0.08736246079206467,,0.03911316767334938,0.0,0.0
13,2,4,clean,1,0.5126274824142456,1000,0.0,0.0,0.0,0.03,0.9874266982078552,0.012573301792144775,0.05716937780380249,0.058572329580783844,0.10255612432956696,,0.030675984919071198,1.1920928955078125e-07,0.0
14,2,4,clean,0,0.9999997615814209,1000,0.0,0.0,0.0,0.03,0.9917826652526855,0.008217334747314453,0.016644291579723358,0.020206253975629807,0.05550693720579147,,0.0010393334086984396,0.0,0.0
15,2,4,clean,1,0.43698692321777344,1000,0.0,0.0,0.0,0.03,0.9732041954994202,0.026795804500579834,0.052167683839797974,0.06116031855344772,0.08071741461753845,,0.042932022362947464,0.0,0.0
16,2,4,clean,2,0.31428346037864685,1000,0.0,0.0,0.0,0.03,0.9970338940620422,0.0029661059379577637,0.046436965465545654,0.05466354265809059,0.0553353950381279,,0.15710283815860748,0.0,0.0
17,2,4,clean,1,0.48709070682525635,1000,0.0,0.0,0.0,0.03,0.9812104105949402,0.018789589405059814,0.07017975300550461,0.07410693913698196,0.08300836384296417,,0.06115185096859932,0.0,0.0
18,2,4,clean,1,0.5253465175628662,1000,0.0,0.0,0.0,0.03,0.9912459254264832,0.008754074573516846,0.0505799725651741,0.06270100921392441,0.09267890453338623,,0.04399508982896805,0.0,0.0
19,2,4,clean,0,1.0000003576278687,1000,0.0,0.0,0.0,0.03,0.9767976403236389,0.023202359676361084,0.0369604155421257,0.04937881976366043,0.06605620682239532,,0.0004240454873070121,0.0,0.0
20,2,4,clean,0,1.0000003576278687,1000,0.0,0.0,0.0,0.03,0.9936134815216064,0.006386518478393555,0.019568797200918198,0.02567596361041069,0.047686316072940826,,0.0007986915879882872,5.960464477539063e-08,0.0
21,2,4,clean,2,0.7170001864433289,1000,0.0,0.0,0.0,0.03,0.9911282062530518,0.008871793746948242,0.06684693694114685,0.07822531461715698,0.12574802339076996,,0.027364762499928474,0.0,0.0
22,2,4,clean,1,0.40432852506637573,1000,0.0,0.0,0.0,0.03,0.9879752397537231,0.012024760246276855,0.06006619334220886,0.07299758493900299,0.06990602612495422,,0.052984703332185745,0.0,0.0
23,2,4,clean,1,0.4604330360889435,1000,0.0,0.0,0.0,0.03,0.9945001006126404,0.005499899387359619,0.038777709007263184,0.049038439989089966,0.0822668969631195,,0.05983942374587059,0.0,0.0
