sample_index,num_qubits,dimension,attack,ensemble,purity,shots,alpha_requested,alpha_effective,epsilon_physical_actual,epsilon_frequency,fidelity,infidelity,trace_distance,frobenius_distance,measurement_l2,target_fidelity,minimum_eigenvalue,trace_error,hermitian_error
56,1,2,frequency_pgd,0,0.9999995827674866,1000,0.0,0.0,0.0,0.03,0.980829119682312,0.01917088031768799,0.070538729429245,0.09975682944059372,0.01048976555466652,,0.014526888728141785,0.0,0.0
57,1,2,frequency_pgd,1,0.5488056540489197,1000,0.0,0.0,0.0,0.03,0.9946171045303345,0.005382895469665527,0.06975632905960083,0.09865035116672516,0.00514565734192729,,0.2867485284805298,0.0,0.0
58,1,2,frequency_pgd,2,0.6449496150016785,1000,0.0,0.0,0.0,0.03,0.9956088662147522,0.004391133785247803,0.0648067444562912,0.0916505679488182,0.022685784846544266,,0.2537367045879364,0.0,0.0
59,1,2,frequency_pgd,0,1.0,1000,0.0,0.0,0.0,0.03,0.982929527759552,0.017070472240447998,0.06704679876565933,0.09481849521398544,0.014577904716134071,,0.013167664408683777,0.0,0.0
60,1,2,frequency_pgd,2,0.5452679395675659,1000,0.0,0.0,0.0,0.03,0.983217179775238,0.016782820224761963,0.12508371472358704,0.17689508199691772,0.015335542149841785,,0.2683720588684082,0.0,0.0
61,1,2,frequency_pgd,2,0.7829735279083252,1000,0.0,0.0,0.0,0.03,0.9841808080673218,0.015819191932678223,0.07148365676403046,0.10109315067529678,0.04296457767486572,,0.05395305156707764,0.0,0.0
62,1,2,frequency_pgd,0,0.9999999403953552,1000,0.0,0.0,0.0,0.03,0.9786884784698486,0.021311521530151367,0.07050171494483948,0.09970448911190033,0.026297753676772118,,0.01668207347393036,0.0,0.0
63,1,2,frequency_pgd,1,0.7060866355895996,1000,0.0,0.0,0.0,0.03,0.9812297821044922,0.018770217895507812,0.09838323295116425,0.13913491368293762,0.05003973841667175,,0.09127563238143921,0.0,0.0
64,1,2,frequency_pgd,1,0.7125756740570068,1000,0.0,0.0,0.0,0.03,0.9843330383300781,0.015666961669921875,0.09276925027370453,0.131195530295372,0.04899582266807556,,0.0963439792394638,0.0,0.0
65,1,2,frequency_pgd,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9778185486793518,0.022181451320648193,0.07703417539596558,0.10894276946783066,0.015222546644508839,,0.01676994562149048,5.960464477539063e-08,0.0
66,1,2,frequency_pgd,2,0.5504579544067383,1000,0.0,0.0,0.0,0.03,0.9942804574966431,0.005719542503356934,0.07444317638874054,0.10527855902910233,0.0071660191752016544,,0.3886227607727051,0.0,0.0
67,1,2,frequency_pgd,2,0.5321823954582214,1000,0.0,0.0,0.0,0.03,0.9958896040916443,0.004110395908355713,0.06410988420248032,0.0906650722026825,0.005651472602039576,,0.3734191656112671,0.0,0.0
68,1,2,frequency_pgd,1,0.841406524181366,1000,0.0,0.0,0.0,0.03,0.9882221817970276,0.011777818202972412,0.057295240461826324,0.08102770149707794,0.03124932013452053,,0.03727009892463684,0.0,0.0
69,1,2,frequency_pgd,1,0.933829665184021,1000,0.0,0.0,0.0,0.03,0.992752730846405,0.007247269153594971,0.06894615292549133,0.09750458598136902,0.019512349739670753,,0.017733439803123474,0.0,0.0
70,1,2,frequency_pgd,1,0.6436476707458496,1000,0.0,0.0,0.0,0.03,0.9947283864021301,0.005271613597869873,0.07257208228111267,0.10263241082429886,0.02367144264280796,,0.2282503992319107,1.1920928955078125e-07,0.0
71,1,2,frequency_pgd,2,0.592229425907135,1000,0.0,0.0,0.0,0.03,0.9942797422409058,0.005720257759094238,0.06773271411657333,0.09578852355480194,0.01900860108435154,,0.22546876966953278,0.0,0.0
72,1,2,frequency_pgd,0,0.9999998807907104,1000,0.0,0.0,0.0,0.03,0.9836918711662292,0.016308128833770752,0.0408853217959404,0.05782057344913483,0.020677614957094193,,0.014922335743904114,0.0,0.0
73,1,2,frequency_pgd,2,0.7801656126976013,1000,0.0,0.0,0.0,0.03,0.9900502562522888,0.009949743747711182,0.06892701983451843,0.09747752547264099,0.0449792705476284,,0.0725729838013649,0.0,0.0
74,1,2,frequency_pgd,2,0.5344721674919128,1000,0.0,0.0,0.0,0.03,0.9904928803443909,0.00950711965560913,0.09526952356100082,0.1347314566373825,0.008342456072568893,,0.30807867646217346,0.0,0.0
75,1,2,frequency_pgd,2,0.9199695587158203,1000,0.0,0.0,0.0,0.03,0.9897480607032776,0.010251939296722412,0.08738018572330475,0.12357423454523087,0.016205815598368645,,0.022679999470710754,0.0,0.0
76,1,2,frequency_pgd,0,0.9999998807907104,1000,0.0,0.0,0.0,0.03,0.9746304750442505,0.02536952495574951,0.05004728585481644,0.07077755033969879,0.013384864665567875,,0.023478593677282333,0.0,0.0
77,1,2,frequency_pgd,2,0.7160282731056213,1000,0.0,0.0,0.0,0.03,0.9925320744514465,0.007467925548553467,0.06952237337827682,0.09831948578357697,0.047590531408786774,,0.1204405277967453,0.0,0.0
78,1,2,frequency_pgd,1,0.8250788450241089,1000,0.0,0.0,0.0,0.03,0.9841036796569824,0.015896320343017578,0.07502669095993042,0.10610378533601761,0.02544046752154827,,0.03934423625469208,0.0,0.0
79,1,2,frequency_pgd,0,0.9999997615814209,1000,0.0,0.0,0.0,0.03,0.9786815047264099,0.021318495273590088,0.051401831209659576,0.07269316911697388,0.007758255582302809,,0.019103914499282837,0.0,0.0
80,1,2,frequency_pgd,2,0.649080216884613,1000,0.0,0.0,0.0,0.03,0.9831429719924927,0.016857028007507324,0.09931010007858276,0.14044570922851562,0.051298532634973526,,0.12903855741024017,0.0,0.0
81,1,2,frequency_pgd,1,0.955774188041687,1000,0.0,0.0,0.0,0.03,0.9965798258781433,0.0034201741218566895,0.05593133345246315,0.07909885048866272,0.026246000081300735,,0.028282376006245613,5.960464477539063e-08,0.0
82,1,2,frequency_pgd,0,1.0,1000,0.0,0.0,0.0,0.03,0.9800906777381897,0.019909322261810303,0.06024594604969025,0.08520063012838364,0.012433872558176517,,0.01661805808544159,0.0,0.0
83,1,2,frequency_pgd,1,0.888725757598877,1000,0.0,0.0,0.0,0.03,0.9869804382324219,0.013019561767578125,0.06414176523685455,0.09071015566587448,0.013180616311728954,,0.020439431071281433,0.0,0.0
84,1,2,frequency_pgd,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9803727865219116,0.01962721347808838,0.08859653770923615,0.12529441714286804,0.018310416489839554,,0.011984497308731079,5.960464477539063e-08,0.0
85,1,2,frequency_pgd,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9793418049812317,0.02065819501876831,0.0775250792503357,0.10963701456785202,0.013318849727511406,,0.01493353396654129,0.0,0.0
86,1,2,frequency_pgd,2,0.7240307927131653,1000,0.0,0.0,0.0,0.03,0.9943646192550659,0.005635380744934082,0.07505151629447937,0.10613886266946793,0.029636487364768982,,0.16709980368614197,0.0,0.0
87,1,2,frequency_pgd,2,0.638085663318634,1000,0.0,0.0,0.0,0.03,0.9902883768081665,0.009711623191833496,0.09186069667339325,0.1299106478691101,0.030034171417355537,,0.18675076961517334,0.0,0.0
88,1,2,frequency_pgd,0,1.0,1000,0.0,0.0,0.0,0.03,0.97803795337677,0.02196204662322998,0.058235324919223785,0.08235719054937363,0.011293674819171429,,0.01899394765496254,0.0,0.0
89,1,2,frequency_pgd,1,0.9171122312545776,1000,0.0,0.0,0.0,0.03,0.9854395389556885,0.014560461044311523,0.07284249365329742,0.10301484167575836,0.02302713133394718,,0.01166553795337677,0.0,0.0
90,1,2,frequency_pgd,1,0.9300876259803772,1000,0.0,0.0,0.0,0.03,0.9932686686515808,0.0067313313484191895,0.07989955693483353,0.11299505084753036,0.03607291728258133,,0.044230129569768906,0.0,0.0
91,1,2,frequency_pgd,2,0.5320950150489807,1000,0.0,0.0,0.0,0.03,0.9943149089813232,0.005685091018676758,0.07522006332874298,0.10637722909450531,0.006873167585581541,,0.3949725329875946,0.0,0.0
92,1,2,frequency_pgd,1,0.7004960775375366,1000,0.0,0.0,0.0,0.03,0.9876977801322937,0.012302219867706299,0.0876554548740387,0.12396354228258133,0.05434943363070488,,0.11499826610088348,0.0,0.0
93,1,2,frequency_pgd,2,0.6940053701400757,1000,0.0,0.0,0.0,0.03,0.9775751233100891,0.02242487668991089,0.10770054161548615,0.1523115634918213,0.04484441131353378,,0.09064517170190811,0.0,0.0
94,1,2,frequency_pgd,2,0.7876290678977966,1000,0.0,0.0,0.0,0.03,0.9828113317489624,0.017188668251037598,0.08604307472705841,0.1216832846403122,0.04176277667284012,,0.05447092652320862,0.0,0.0
95,1,2,frequency_pgd,0,0.9999999403953552,1000,0.0,0.0,0.0,0.03,0.9845514893531799,0.015448510646820068,0.04746709391474724,0.06712861359119415,0.026849335059523582,,0.01343846321105957,0.0,0.0
96,1,2,frequency_pgd,2,0.9586021900177002,1000,0.0,0.0,0.0,0.03,0.9945372343063354,0.005462765693664551,0.07386057823896408,0.1044546440243721,0.014661743305623531,,0.0220993310213089,0.0,0.0
97,1,2,frequency_pgd,1,0.9840396046638489,1000,0.0,0.0,0.0,0.03,0.9926859736442566,0.007314026355743408,0.06833228468894958,0.09663643687963486,0.004629784729331732,,0.020219042897224426,0.0,0.0
98,1,2,frequency_pgd,2,0.6528663039207458,1000,0.0,0.0,0.0,0.03,0.9907048940658569,0.009295105934143066,0.07561932504177094,0.10694184899330139,0.03517097607254982,,0.14973659813404083,0.0,0.0
